Name,DOB,SSN,Zip,Age,Workclass,fnlwgt,Education,Education-Num,Martial Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
*,8/15/2005,*,78222,45,Private,421412,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
*,3/10/1955,*,76729,47,Private,207140,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
*,9/23/2009,*,3069,19,Private,138153,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
*,3/20/2004,*,72170,29,Private,46987,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,<=50K
*,5/11/1963,*,28492,51,Self-emp-inc,183173,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
*,11/9/1965,*,79136,34,Local-gov,229531,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
*,8/17/1964,*,79912,42,Self-emp-not-inc,320744,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3908,0,45,United-States,<=50K
*,7/1/1988,*,1789,26,Private,257405,5th-6th,3,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,40,Mexico,<=50K
*,11/11/1962,*,1466,20,State-gov,432052,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,15,United-States,<=50K
*,10/5/1990,*,78330,43,Private,397280,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
*,3/14/1957,*,49249,20,Private,38001,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
*,5/27/1969,*,75714,27,Private,101618,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
*,3/1/1987,*,31028,46,Federal-gov,332727,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,4/15/1979,*,566,39,Private,115215,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
*,7/22/2007,*,84483,33,Private,178449,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,49,United-States,<=50K
*,4/28/1973,*,9827,42,Private,185267,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,32,United-States,<=50K
*,8/5/2000,*,77965,23,Private,410439,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
*,10/5/1978,*,38750,29,Private,85572,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,United-States,>50K
*,3/28/1991,*,12625,27,Private,83517,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,<=50K
*,1/19/1981,*,80166,43,Self-emp-not-inc,194726,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
*,4/5/1989,*,85707,23,Private,322674,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,7/7/1968,*,52276,40,Local-gov,34540,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,<=50K
*,11/19/1968,*,43634,35,Local-gov,211073,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,61,United-States,>50K
*,3/1/2009,*,15846,30,Private,194901,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
*,7/12/1973,*,47215,59,Private,117059,11th,7,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
*,1/18/1965,*,18224,65,Self-emp-not-inc,78875,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2290,0,40,United-States,<=50K
*,5/30/1952,*,29055,28,Private,51461,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
*,7/5/2001,*,85294,79,Private,266119,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
*,4/19/1998,*,28841,43,Local-gov,92374,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,35,United-States,>50K
*,5/6/1959,*,7045,54,Private,175262,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,3/5/1976,*,22146,27,Private,208249,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,United-States,<=50K
*,2/3/2011,*,58623,30,Private,196385,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,>50K
*,12/16/2009,*,79692,22,,110622,Bachelors,13,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,15,Taiwan,<=50K
*,2/23/2012,*,8923,34,Private,146980,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,65,United-States,<=50K
*,12/29/1975,*,46742,18,Private,112974,11th,7,Never-married,Prof-specialty,Other-relative,White,Male,0,0,3,United-States,<=50K
*,9/16/1986,*,3478,40,Self-emp-not-inc,175943,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,15,United-States,>50K
*,10/27/1977,*,44860,28,Private,163265,9th,5,Married-civ-spouse,Sales,Husband,White,Male,4508,0,40,United-States,<=50K
*,7/31/1959,*,24231,18,Private,210932,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
*,4/22/1974,*,87970,46,Private,145290,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,10/30/1958,*,48180,23,Private,198992,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
*,3/6/1983,*,33095,77,,174887,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,6,United-States,<=50K
*,2/3/1961,*,92885,41,Federal-gov,36651,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,40,United-States,>50K
*,6/19/2012,*,15188,48,Private,190072,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
*,6/15/1957,*,68706,29,Private,49087,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
*,2/11/1965,*,33250,41,Private,126622,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
*,4/5/1990,*,70282,41,Private,174189,9th,5,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,11/22/2011,*,67398,34,Private,118605,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
*,1/28/1963,*,10632,49,Self-emp-not-inc,377622,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
*,6/25/1975,*,97932,49,Private,157272,HS-grad,9,Separated,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
*,7/19/1977,*,27563,30,Private,78530,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,1/24/1994,*,64950,28,Private,190391,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,12/14/1976,*,20804,62,State-gov,162678,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
*,9/21/1998,*,75589,41,Private,103980,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,<=50K
*,7/12/1966,*,10110,20,Private,293726,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,2/21/1996,*,6417,61,Private,98350,Preschool,1,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,<=50K
*,5/19/2003,*,86923,30,Private,207668,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,60,Hungary,<=50K
*,11/26/2008,*,71724,29,Federal-gov,41013,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K
*,11/20/1957,*,49051,50,Private,188186,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,1590,45,United-States,<=50K
*,6/24/1999,*,54805,44,Federal-gov,320071,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,10/31/1979,*,63109,25,Private,306908,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
*,7/27/1978,*,34761,62,Private,167652,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,7/2/1978,*,49072,57,Private,173580,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
*,9/18/1965,*,38738,35,Private,273612,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
*,6/27/2004,*,22221,26,Private,195555,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,12/7/1969,*,26922,60,Private,186446,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
*,7/30/1982,*,31246,22,Private,418405,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,3/31/1992,*,47086,62,Local-gov,41793,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,,<=50K
*,8/19/1975,*,87161,26,Private,183965,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,5/7/1992,*,1595,26,Private,354784,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
*,3/12/1975,*,47541,44,Private,198096,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
*,4/9/2000,*,9485,32,Private,732102,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,7/9/1979,*,6306,66,Self-emp-not-inc,97847,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
*,12/29/1967,*,26330,24,Private,196678,Preschool,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K
*,4/26/2000,*,54975,19,Private,320014,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
*,4/11/1985,*,96690,54,Self-emp-inc,298215,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
*,1/7/1954,*,89230,37,Private,295127,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,3/30/1962,*,99291,38,Private,368140,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
*,8/23/1997,*,48646,37,Self-emp-not-inc,187411,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,,<=50K
*,3/13/1970,*,54299,22,,121070,Some-college,10,Never-married,,Own-child,White,Male,0,0,35,United-States,<=50K
*,10/9/1984,*,69366,34,Private,212163,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
*,8/27/2007,*,3997,35,Self-emp-not-inc,108198,HS-grad,9,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,15,United-States,<=50K
*,2/20/1960,*,58962,42,Federal-gov,294431,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
*,6/19/1999,*,99573,47,Federal-gov,202560,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
*,9/25/1991,*,42236,29,Self-emp-inc,266070,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States,<=50K
*,8/27/1973,*,8018,34,Private,346122,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,2/26/1966,*,96945,38,Self-emp-inc,308686,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,>50K
*,10/10/1973,*,94701,62,Self-emp-inc,236096,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
*,8/20/1968,*,87932,35,Private,187711,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,12/24/1994,*,22467,37,Private,238959,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
*,9/19/2003,*,34470,47,Private,93557,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
*,12/5/2006,*,7521,37,Private,329980,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,3/18/1973,*,74742,22,Private,125010,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,United-States,<=50K
*,9/21/1991,*,68581,60,Self-emp-inc,90915,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
*,2/7/2002,*,22778,31,Private,289731,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,7/26/2000,*,25557,74,,33114,10th,6,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,1797,0,30,United-States,<=50K
*,9/15/1986,*,33865,63,Private,206052,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,9/28/2005,*,90656,30,Private,191385,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,3/8/2011,*,64264,44,,268804,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,30,United-States,<=50K
*,1/10/2009,*,14915,40,Self-emp-inc,191429,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
*,7/16/2005,*,70449,35,Self-emp-not-inc,199753,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K
*,7/13/1995,*,63454,50,Local-gov,92486,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,2/7/2004,*,21206,18,Private,171088,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K
*,3/28/1978,*,96368,33,Private,112820,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
*,8/26/2006,*,48199,59,Self-emp-not-inc,32855,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
*,10/28/1992,*,20618,17,Private,142964,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
*,8/11/1972,*,24734,47,Private,89146,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
*,9/15/2006,*,97011,51,,147015,Some-college,10,Divorced,,Not-in-family,Black,Male,0,0,50,United-States,<=50K
*,10/19/1971,*,98413,26,Private,291968,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,7/27/1997,*,37335,32,Local-gov,29235,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,France,>50K
*,6/1/1975,*,64741,55,Private,238216,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,5/13/1954,*,87391,36,State-gov,323726,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,1/20/1974,*,91035,54,Private,141663,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
*,12/22/2003,*,88030,19,,218471,HS-grad,9,Never-married,,Own-child,White,Female,0,1602,30,United-States,<=50K
*,11/9/1952,*,16991,32,Private,118551,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
*,3/29/1975,*,51380,52,Local-gov,35092,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
*,5/31/1959,*,53140,39,Private,139703,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,28,Jamaica,<=50K
*,11/2/1973,*,11802,39,Federal-gov,206190,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
*,11/18/1992,*,31433,59,Self-emp-not-inc,178353,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
*,3/29/1978,*,1796,55,Federal-gov,169133,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
*,8/20/1977,*,97448,54,Self-emp-not-inc,103179,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
*,3/14/2012,*,60711,31,Private,354464,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
*,10/22/1961,*,16057,19,,124651,11th,7,Never-married,,Own-child,Black,Male,0,0,25,United-States,<=50K
*,3/21/2003,*,87474,30,Private,60426,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
*,12/10/2003,*,37601,47,Federal-gov,98726,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,8/24/1978,*,43608,31,Private,133861,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,1/11/1969,*,37423,32,Self-emp-not-inc,180303,Bachelors,13,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,47,Iran,<=50K
*,3/19/1957,*,40942,33,Private,221324,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,9/28/1987,*,35809,31,Private,325658,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
*,9/20/2002,*,45505,32,Private,210562,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,12/3/1996,*,29713,46,Private,152249,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,35,Mexico,<=50K
*,9/16/1964,*,50592,29,Private,178649,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,20,France,<=50K
*,11/24/1952,*,3098,41,State-gov,48997,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
*,7/3/1979,*,39549,39,Private,243409,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
*,6/20/1980,*,33640,34,Private,162442,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
*,4/21/1963,*,88677,23,Private,203078,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,0,0,24,United-States,<=50K
*,2/17/1954,*,96579,53,Self-emp-inc,155983,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K
*,4/11/1998,*,65635,45,Self-emp-not-inc,182677,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Thailand,<=50K
*,6/8/1987,*,88924,34,,170276,Bachelors,13,Married-civ-spouse,,Wife,White,Female,0,0,10,United-States,>50K
*,2/1/1989,*,87687,47,Private,105381,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,9/21/1984,*,68451,24,,256240,7th-8th,4,Married-civ-spouse,,Own-child,White,Male,0,0,60,United-States,<=50K
*,4/22/1977,*,29998,42,Private,210275,Masters,14,Divorced,Tech-support,Unmarried,Black,Female,4687,0,35,United-States,>50K
*,7/7/1972,*,78550,53,Private,150980,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,40,United-States,<=50K
*,9/14/1977,*,40960,38,Self-emp-inc,141584,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States,<=50K
*,6/8/2009,*,3208,26,Private,113571,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
*,7/6/2002,*,19969,18,Private,154089,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
*,3/30/1998,*,6589,43,Private,50197,10th,6,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
*,1/27/1966,*,82816,26,Private,132572,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,32,United-States,<=50K
*,10/9/1956,*,98268,47,Private,238185,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,1/5/1989,*,47191,26,Private,112754,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K
*,7/12/2012,*,18959,21,,357029,Some-college,10,Married-civ-spouse,,Wife,Black,Female,2105,0,20,United-States,<=50K
*,2/19/1986,*,18855,32,State-gov,213389,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,1726,38,United-States,<=50K
*,4/6/1987,*,76396,48,Self-emp-inc,287647,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,>50K
*,5/19/1994,*,7139,39,Private,150061,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,15020,0,60,United-States,>50K
*,12/31/2002,*,5236,58,Self-emp-inc,143266,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
